relation_id,relation_name,mapping_type,train_support,test_support,head_support,tail_support,eligible_support,hits_r,alpha_r,delta_r,directional_inverse_strength,directional_best_inverse_partner_id,directional_best_inverse_partner_name,directional_best_inverse_overlap_count,directional_best_reverse_directional_score,directional_best_overlap_jaccard,mutual_inverse_strength,mutual_best_inverse_partner_id,mutual_best_inverse_partner_name,mutual_best_inverse_overlap_count,mutual_best_directional_score,mutual_best_reverse_directional_score,mutual_best_overlap_jaccard,second_best_mutual_inverse_strength,second_best_mutual_partner_id,second_best_mutual_partner_name,inverse_clarity
76,/music/record_label/artist,M-N,2226,266,266,266,242,0.283297530242375,0.6983470916748047,0.32644628099173556,0.006289308176100629,159,/people/person/employment_history./business/employment_tenure/company,14,0.04430379746835443,0.005537974683544304,0.011014948859166013,159,/people/person/employment_history./business/employment_tenure/company,14,0.006289308176100629,0.04430379746835443,0.005537974683544304,0.00761743546339399,226,/organization/organization_founder/organizations_founded,0.0033975133957720224
77,/base/popstra/celebrity/dated./base/popstra/dated/participant,M-N,1404,11,11,11,0,0.0,,,0.09686609686609686,164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,136,0.576271186440678,0.09042553191489362,0.16585365853658537,164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,136,0.09686609686609686,0.576271186440678,0.09042553191489362,0.1438664097623635,53,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,0.021987248774221868
78,/base/locations/continents/countries_within,1-N,125,5,5,5,9,0.714285705770765,0.3333333432674408,0.2222222222222222,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
79,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,M-N,269,42,42,42,63,0.5714285714285714,0.5396825671195984,0.30158730158730157,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
80,/sports/sports_team/sport,M-1,423,53,53,53,101,0.8530997378485543,0.21782177686691284,0.12871287128712872,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
81,/education/educational_institution_campus/educational_institution,1-1,526,13,13,13,26,1.0,0.0,0.0,0.8079847908745247,146,/education/educational_institution/campuses,425,0.797373358348968,0.6703470031545742,0.8026440037771482,146,/education/educational_institution/campuses,425,0.8079847908745247,0.797373358348968,0.6703470031545742,0.025599999999999998,228,/dataworld/gardening_hint/split_to,0.7770440037771482
82,/people/person/religion,M-1,1085,127,127,127,131,0.4583801967757089,0.221374049782753,0.09923664122137404,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
83,/organization/organization/headquarters./location/mailing_address/citytown,M-1,852,55,55,55,66,0.3428571437086378,0.7121211886405945,0.3333333333333333,0.38028169014084506,15,/location/location/contains,324,0.062295712363007114,0.0565543724908361,0.10705435321328266,15,/location/location/contains,324,0.38028169014084506,0.062295712363007114,0.0565543724908361,0.008453085376162298,94,/sports/sports_team_location/teams,0.09860126783712037
84,/film/film/produced_by,M-1,1285,60,60,60,58,0.37380952494485037,0.43103447556495667,0.25862068965517243,0.3867704280155642,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,497,0.07917795125059741,0.07034677990092003,0.2658582089552239,102,/film/director/film,285,0.22178988326848248,0.3317811408614668,0.15330823023130716,0.1314467072203121,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.1344115017349118
85,/people/person/spouse_s./people/marriage/type_of_union,M-1,2909,346,346,346,357,0.5055739113262722,0.030812324956059456,0.01680672268907563,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
86,/film/film/production_companies,M-1,1568,84,84,84,107,0.5119047548089709,0.4579439163208008,0.24299065420560748,0.45918367346938777,32,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,720,0.3080872913992298,0.2260596546310832,0.36875800256081953,32,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,720,0.45918367346938777,0.3080872913992298,0.2260596546310832,0.04155513065646909,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.32720287190435043
87,/location/country/second_level_divisions,1-N,463,46,46,46,53,0.52173912525177,0.1320754736661911,0.09433962264150944,0.11663066954643629,135,/location/administrative_division/country,54,0.13989637305699482,0.06792452830188679,0.12720848056537104,135,/location/administrative_division/country,54,0.11663066954643629,0.13989637305699482,0.06792452830188679,0.07269338303821063,133,/base/biblioness/bibs_location/country,0.05451509752716041
88,/base/culturalevent/event/entity_involved,M-N,276,20,20,20,18,0.32500000085149494,0.6111111044883728,0.2222222222222222,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
89,/education/educational_degree/people_with_this_degree./education/education/institution,M-N,2257,287,287,287,411,0.5943255509649005,0.29927006363868713,0.13381995133819952,0.00044306601683650863,124,/education/educational_institution/school_type,1,0.0013736263736263737,0.0003351206434316354,0.0006700167504187604,124,/education/educational_institution/school_type,1,0.00044306601683650863,0.0013736263736263737,0.0003351206434316354,0.0,,,0.0006700167504187604
90,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,M-1,285,38,38,38,58,0.6184210436684745,0.3103448152542114,0.15517241379310345,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
91,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,M-1,121,11,11,11,20,0.7792207768985203,0.30000001192092896,0.15,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
92,/music/performance_role/regular_performances./music/group_membership/group,M-N,1327,167,167,167,272,0.6843455859592983,0.31985294818878174,0.16911764705882354,0.003014318010550113,41,/music/artist/track_contributions./music/track_contribution/role,4,0.002257336343115124,0.0012924071082390954,0.002581477896095515,41,/music/artist/track_contributions./music/track_contribution/role,4,0.003014318010550113,0.002257336343115124,0.0012924071082390954,0.0019258545979778526,134,/music/group_member/membership./music/group_membership/role,0.0006556232981176624
93,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,M-N,215,30,30,30,59,0.8785714166504996,0.1525423675775528,0.11864406779661017,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
94,/sports/sports_team_location/teams,1-1,331,53,53,53,18,0.04312668527875628,0.9444444179534912,0.3888888888888889,0.015105740181268883,83,/organization/organization/headquarters./location/mailing_address/citytown,5,0.005868544600938967,0.004244482173174873,0.008453085376162298,83,/organization/organization/headquarters./location/mailing_address/citytown,5,0.015105740181268883,0.005868544600938967,0.004244482173174873,0.0019011406844106464,143,/organization/organization/headquarters./location/mailing_address/state_province_region,0.006551944691751652
95,/sports/sports_team/colors,M-N,689,77,77,77,85,0.48608533825193134,0.21176470816135406,0.09411764705882353,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
96,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,M-N,437,43,43,43,86,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,M-N,717,16,16,16,31,0.8839285714285714,0.12903225421905518,0.12903225806451613,0.2580195258019526,141,/award/award_winning_work/awards_won./award/award_honor/honored_for,185,0.3894736842105263,0.18371400198609733,0.3104026845637584,141,/award/award_winning_work/awards_won./award/award_honor/honored_for,185,0.2580195258019526,0.3894736842105263,0.18371400198609733,0.06020066889632107,230,/film/film/prequel,0.2502020156674373
98,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,M-N,233,27,27,27,54,0.9894179957253593,0.018518518656492233,0.018518518518518517,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
99,/user/alexander/philosophy/philosopher/interests,M-N,100,9,9,9,15,0.6587301662990025,0.3333333432674408,0.3333333333333333,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
100,/people/person/languages,M-1,783,98,98,98,124,0.5714285799435207,0.17741934955120087,0.07258064516129033,0.0038314176245210726,140,/education/field_of_study/students_majoring./education/education/student,3,0.011583011583011582,0.0028873917228103944,0.005758157389635317,140,/education/field_of_study/students_majoring./education/education/student,3,0.0038314176245210726,0.011583011583011582,0.0028873917228103944,0.0,,,0.005758157389635317
101,/education/educational_institution/students_graduates./education/education/major_field_of_study,M-N,2622,321,321,321,374,0.3802848160266876,0.6550801992416382,0.32887700534759357,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
102,/film/director/film,1-N,859,19,19,19,17,0.3082706800528935,0.47058823704719543,0.35294117647058826,0.3469150174621653,109,/film/film/written_by,298,0.3786531130876747,0.22106824925816024,0.36208991494532194,109,/film/film/written_by,298,0.3469150174621653,0.3786531130876747,0.22106824925816024,0.2658582089552239,84,/film/film/produced_by,0.09623170599009806
103,/award/award_ceremony/awards_presented./award/award_honor/honored_for,M-N,909,121,121,121,144,0.43506493738719393,0.5138888955116272,0.2222222222222222,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
104,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,M-N,381,8,8,8,15,0.8571428571428571,0.20000000298023224,0.13333333333333333,0.6876640419947506,65,/olympics/olympic_games/sports,262,0.39457831325301207,0.334610472541507,0.5014354066985646,65,/olympics/olympic_games/sports,262,0.6876640419947506,0.39457831325301207,0.334610472541507,0.45322245322245325,174,/user/jg/default_domain/olympic_games/sports,0.04821295347611132
105,/film/film/costume_design_by,M-1,192,13,13,13,16,0.5109890145914895,0.25,0.25,0.3541666666666667,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,68,0.010833200573522384,0.01062334010310889,0.021023342093059203,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,68,0.3541666666666667,0.010833200573522384,0.01062334010310889,0.006557377049180329,173,/film/film_set_designer/film_sets_designed,0.014465965043878874
106,/film/film/featured_film_locations,M-1,977,100,100,100,74,0.2585714203970773,0.4324324429035187,0.2702702702702703,0.0030706243602865915,59,/film/film_subject/films,3,0.004975124378109453,0.0019023462270133164,0.0037974683544303796,59,/film/film_subject/films,3,0.0030706243602865915,0.004975124378109453,0.0019023462270133164,0.0012070006035003018,32,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0.0025904677509300776
107,/tv/tv_program/genre,M-N,1006,94,94,94,150,0.6420972602707999,0.4000000059604645,0.18,0.02982107355864811,2,/media_common/netflix_genre/titles,30,0.011231748408835642,0.008225939128050452,0.016317650258362796,2,/media_common/netflix_genre/titles,30,0.02982107355864811,0.011231748408835642,0.008225939128050452,0.0,,,0.016317650258362796
108,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,M-1,456,3,3,3,3,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
109,/film/film/written_by,M-1,787,26,26,26,21,0.20879121337618148,0.761904776096344,0.5238095238095238,0.49301143583227447,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,388,0.0618129679783336,0.05811863391252247,0.36208991494532194,102,/film/director/film,298,0.3786531130876747,0.3469150174621653,0.22106824925816024,0.10985277463193657,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.2522371403133854
110,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,M-1,225,22,22,22,30,0.5811688303947449,0.2666666805744171,0.16666666666666666,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
111,/location/hud_county_place/county,M-1,305,7,7,7,10,0.4081632707800184,0.6000000238418579,0.4,0.7081967213114754,15,/location/location/contains,216,0.04153047490867141,0.040831758034026465,0.5102880658436214,190,/location/us_county/county_seat,124,0.4065573770491803,0.6850828729281768,0.3425414364640884,0.07845986196876134,15,/location/location/contains,0.4318282038748601
112,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,M-N,494,63,63,63,117,0.8231292452130999,0.25641027092933655,0.15384615384615385,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
113,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,M-1,142,20,20,20,30,0.6607142771993365,0.20000000298023224,0.1,0.007042253521126761,44,/business/job_title/people_with_this_title./business/employment_tenure/company,1,0.0013623978201634877,0.001142857142857143,0.00228310502283105,44,/business/job_title/people_with_this_title./business/employment_tenure/company,1,0.007042253521126761,0.0013623978201634877,0.001142857142857143,0.0,,,0.00228310502283105
114,/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,M-N,100,3,3,3,6,1.0,0.0,0.0,0.02,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,2,0.0001250859966226781,0.0001243239883135451,0.0024829298572315336,45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,2,0.02,0.0013236267372600927,0.001243008079552517,0.00024861706756168815,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0.0022343127896698456
115,/film/film/film_format,M-1,345,39,39,39,46,0.5256410496575492,0.15217390656471252,0.08695652173913043,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
116,/film/film/music,M-1,1039,92,92,92,90,0.2989130403314318,0.6777777671813965,0.37777777777777777,0.30221366698748797,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,314,0.05002389676597101,0.04484433019137389,0.08583925642427556,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,314,0.30221366698748797,0.05002389676597101,0.04484433019137389,0.013698630136986302,102,/film/director/film,0.07214062628728926
117,/sports/sports_team/roster./american_football/football_roster_position/position,M-N,607,3,3,3,5,0.6904762046677726,0.20000000298023224,0.2,0.8023064250411862,130,/sports/sports_position/players./sports/sports_team_roster/team,487,0.13914285714285715,0.1345303867403315,0.23715607499391286,130,/sports/sports_position/players./sports/sports_team_roster/team,487,0.8023064250411862,0.13914285714285715,0.1345303867403315,0.0029828486204325133,44,/business/job_title/people_with_this_title./business/employment_tenure/company,0.23417322637348034
118,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,M-1,411,50,50,50,61,0.552857152053288,0.14754098653793335,0.08196721311475409,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
119,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,M-N,250,1,1,1,1,0.5,0.0,0.0,0.348,45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,87,0.05757776307081403,0.05197132616487455,0.09880749574105623,45,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,87,0.348,0.05757776307081403,0.05197132616487455,0.03292181069958848,164,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0.06588568504146775
120,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,M-1,788,84,84,84,117,0.5671768699373517,0.25641027092933655,0.13675213675213677,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
121,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,M-N,246,29,29,29,36,0.30295565937246594,0.8888888955116272,0.4444444444444444,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,M-N,349,31,31,31,26,0.2649769548858915,0.6538461446762085,0.34615384615384615,0.022922636103151862,66,/people/person/places_lived./people/place_lived/location,8,0.002140181915462814,0.001961265015935278,0.013333333333333334,224,/people/person/spouse_s./people/marriage/location_of_ceremony,4,0.011461318051575931,0.01593625498007968,0.006711409395973154,0.004439511653718091,160,/music/artist/origin,0.008893821679615242
123,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,M-N,449,1,1,1,0,0.0,,,0.24721603563474387,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,111,0.07905982905982906,0.06371986222732491,0.11980572045331894,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,111,0.24721603563474387,0.07905982905982906,0.06371986222732491,0.079734219269103,53,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,0.040071501184215944
124,/education/educational_institution/school_type,M-1,728,80,80,80,112,0.545535717691694,0.3214285671710968,0.16964285714285715,0.0013736263736263737,89,/education/educational_degree/people_with_this_degree./education/education/institution,1,0.00044306601683650863,0.0003351206434316354,0.0006700167504187604,89,/education/educational_degree/people_with_this_degree./education/education/institution,1,0.0013736263736263737,0.00044306601683650863,0.0003351206434316354,0.0,,,0.0006700167504187604
125,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,1-N,128,17,17,17,26,0.7478991661752973,0.11538461595773697,0.07692307692307693,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
126,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,1-N,154,27,27,27,33,0.5476190447807312,0.1818181872367859,0.12121212121212122,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
127,/base/biblioness/bibs_location/state,M-1,300,7,7,7,10,0.5816326609679631,0.4000000059604645,0.3,0.8166666666666667,15,/location/location/contains,245,0.047106325706594884,0.04661339421613394,0.18764302059496565,144,/base/aareas/schema/administrative_area/capital,41,0.13666666666666666,0.29927007299270075,0.10353535353535354,0.08907471368842029,15,/location/location/contains,0.09856830690654536
128,/education/university/local_tuition./measurement_unit/dated_money_value/currency,M-1,360,1,1,1,1,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
129,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,M-1,215,1,1,1,1,0.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
130,/sports/sports_position/players./sports/sports_team_roster/team,M-N,3500,22,22,22,32,0.6915584376880101,0.125,0.09375,0.5268571428571428,5,/soccer/football_team/current_roster./soccer/football_roster_position/position,1844,0.8141280353200883,0.47028819178780923,0.6397224631396357,5,/soccer/football_team/current_roster./soccer/football_roster_position/position,1844,0.5268571428571428,0.8141280353200883,0.47028819178780923,0.6345019090593543,4,/soccer/football_team/current_roster./sports/sports_team_roster/position,0.0052205540802813255
131,/military/military_conflict/combatants./military/military_combatant_group/combatants,M-N,424,34,34,34,54,0.5924369777951922,0.5925925970077515,0.2962962962962963,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
132,/sports/sports_league/teams./sports/sports_league_participation/team,1-N,161,16,16,16,26,0.71875,0.23076923191547394,0.15384615384615385,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
133,/base/biblioness/bibs_location/country,M-1,610,14,14,14,15,0.49489795735904146,0.20000000298023224,0.2,0.7557377049180328,15,/location/location/contains,461,0.0886368006152663,0.08616822429906543,0.15866460161762175,15,/location/location/contains,461,0.7557377049180328,0.0886368006152663,0.08616822429906543,0.15159574468085107,54,/location/country/capital,0.007068856936770673
134,/music/group_member/membership./music/group_membership/role,M-N,750,29,29,29,35,0.45812807764325825,0.48571428656578064,0.2,0.3933333333333333,42,/music/instrument/instrumentalists,295,0.152218782249742,0.12327622231508567,0.2194940476190476,42,/music/instrument/instrumentalists,295,0.3933333333333333,0.152218782249742,0.12327622231508567,0.0019258545979778526,92,/music/performance_role/regular_performances./music/group_membership/group,0.21756819302106972
135,/location/administrative_division/country,M-1,386,3,3,3,4,0.6666666865348816,0.0,0.0,0.8290155440414507,15,/location/location/contains,320,0.061526629494328015,0.06075564837668502,0.12720848056537104,87,/location/country/second_level_divisions,54,0.13989637305699482,0.11663066954643629,0.06792452830188679,0.11455163773044567,15,/location/location/contains,0.012656842834925366
136,/film/film/executive_produced_by,M-1,662,73,73,73,79,0.397260274205889,0.49367088079452515,0.27848101265822783,0.1268882175226586,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,84,0.013382188943762944,0.01225382932166302,0.04076265614727153,102,/film/director/film,31,0.04682779456193353,0.03608847497089639,0.02080536912751678,0.02421098140942499,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.01655167473784654
137,/food/food/nutrients./food/nutrition_fact/nutrient,M-N,966,105,105,105,210,0.9925169859613691,0.02857142873108387,0.01904761904761905,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
138,/music/group_member/membership./music/group_membership/group,M-1,218,22,22,22,38,0.7272727404321943,0.31578946113586426,0.21052631578947367,0.01834862385321101,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,4,0.0002501719932453562,0.000246867863975807,0.012618296529968456,228,/dataworld/gardening_hint/split_to,2,0.009174311926605505,0.020202020202020204,0.006349206349206349,0.0004936138705497624,8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0.012124682659418693
139,/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,M-1,190,3,3,3,4,0.6666666865348816,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
140,/education/field_of_study/students_majoring./education/education/student,1-N,259,34,34,34,32,0.2773109291281019,0.65625,0.34375,0.011583011583011582,100,/people/person/languages,3,0.0038314176245210726,0.0028873917228103944,0.005758157389635317,100,/people/person/languages,3,0.011583011583011582,0.0038314176245210726,0.0028873917228103944,0.005390835579514825,232,/film/actor/dubbing_performances./film/dubbing_performance/language,0.00036732181012049184
141,/award/award_winning_work/awards_won./award/award_honor/honored_for,M-N,475,10,10,10,18,0.8999999761581421,0.0,0.0,0.3894736842105263,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,185,0.2580195258019526,0.18371400198609733,0.3104026845637584,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,185,0.3894736842105263,0.2580195258019526,0.18371400198609733,0.030534351145038167,230,/film/film/prequel,0.27986833341872025
142,/sports/sports_team/roster./basketball/basketball_roster_position/position,M-N,178,2,2,2,2,0.5,0.0,0.0,0.8146067415730337,130,/sports/sports_position/players./sports/sports_team_roster/team,145,0.041428571428571426,0.041041607698839515,0.07884719956498096,130,/sports/sports_position/players./sports/sports_team_roster/team,145,0.8146067415730337,0.041428571428571426,0.041041607698839515,0.0,,,0.07884719956498096
143,/organization/organization/headquarters./location/mailing_address/state_province_region,M-1,721,39,39,39,44,0.4285714328289032,0.4318181872367859,0.29545454545454547,0.49791955617198336,15,/location/location/contains,359,0.06902518746394924,0.06453352507639763,0.12124282337048295,15,/location/location/contains,359,0.49791955617198336,0.06902518746394924,0.06453352507639763,0.0019011406844106464,94,/sports/sports_team_location/teams,0.1193416826860723
144,/base/aareas/schema/administrative_area/capital,1-1,137,0,0,0,0,,,,0.7664233576642335,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,105,0.3547297297297297,0.3201219512195122,0.48498845265588914,194,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,105,0.7664233576642335,0.3547297297297297,0.3201219512195122,0.18764302059496565,127,/base/biblioness/bibs_location/state,0.29734543206092345
145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,M-N,416,4,4,4,5,0.30357142857142855,0.800000011920929,0.6,0.36538461538461536,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,152,0.05080213903743316,0.04668304668304668,0.3571428571428571,201,/tv/tv_program/program_creator,100,0.2403846153846154,0.6944444444444444,0.21739130434782608,0.0892018779342723,12,/award/award_winning_work/awards_won./award/award_honor/award_winner,0.2679409792085848
146,/education/educational_institution/campuses,1-1,533,13,13,13,26,1.0,0.0,0.0,0.797373358348968,81,/education/educational_institution_campus/educational_institution,425,0.8079847908745247,0.6703470031545742,0.8026440037771482,81,/education/educational_institution_campus/educational_institution,425,0.797373358348968,0.8079847908745247,0.6703470031545742,0.03164556962025317,228,/dataworld/gardening_hint/split_to,0.770998434156895
147,/film/film/distributors./film/film_film_distributor_relationship/region,M-1,157,10,10,10,14,0.5714285714285714,0.2857142984867096,0.21428571428571427,0.03821656050955414,2,/media_common/netflix_genre/titles,6,0.0022463496817671283,0.002126151665485471,0.004243281471004242,2,/media_common/netflix_genre/titles,6,0.03821656050955414,0.0022463496817671283,0.002126151665485471,0.0,,,0.004243281471004242
148,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,M-N,535,60,60,60,120,0.9976190498897007,0.008333333767950535,0.008333333333333333,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
149,/medicine/disease/notable_people_with_this_condition,1-N,121,15,15,15,15,0.4238095283508301,0.4000000059604645,0.2,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
150,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,M-N,345,38,38,38,59,0.6334586569241115,0.4067796468734741,0.2033898305084746,0.043478260869565216,15,/location/location/contains,15,0.0028840607575466256,0.002711986982462484,0.005409304002884962,15,/location/location/contains,15,0.043478260869565216,0.0028840607575466256,0.002711986982462484,0.0017513134851138354,23,/organization/organization_member/member_of./organization/organization_membership/organization,0.003657990517771127
151,/people/ethnicity/geographic_distribution,M-N,122,17,17,17,27,0.6512605122157505,0.37037035822868347,0.2962962962962963,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
152,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,M-N,747,17,17,17,30,0.8151260444096157,0.2666666805744171,0.13333333333333333,0.04685408299866131,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,35,0.017064846416382253,0.012667390517553384,0.041349292709466814,218,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,19,0.025435073627844713,0.11046511627906977,0.021111111111111112,0.02501786990707648,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0.016331422802390333
153,/film/film/personal_appearances./film/personal_film_appearance/person,1-N,217,11,11,11,9,0.34415584802627563,0.2222222238779068,0.2222222222222222,0.15207373271889402,6,/film/actor/film./film/performance/film,33,0.0034758795028439014,0.0034097954122752636,0.00929368029739777,102,/film/director/film,5,0.02304147465437788,0.005820721769499418,0.004668534080298786,0.006796416434970652,6,/film/actor/film./film/performance/film,0.002497263862427118
154,/location/location/time_zones,M-1,1151,137,137,137,195,0.6162669488361904,0.2153846174478531,0.10256410256410256,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
155,/film/film/story_by,M-1,394,31,31,31,32,0.4239631252629416,0.375,0.1875,0.17766497461928935,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,70,0.011151824119802454,0.010604453870625663,0.06863527533918595,102,/film/director/film,43,0.10913705583756345,0.050058207217694994,0.03553719008264463,0.02098635886673662,38,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.04764891647244933
156,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,M-N,192,21,21,21,42,0.9489795906203133,0.1428571492433548,0.14285714285714285,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,0.0
